__time,/fmu/in/actuator_motors/control[0],/fmu/in/actuator_motors/control[10],/fmu/in/actuator_motors/control[11],/fmu/in/actuator_motors/control[1],/fmu/in/actuator_motors/control[2],/fmu/in/actuator_motors/control[3],/fmu/in/actuator_motors/control[4],/fmu/in/actuator_motors/control[5],/fmu/in/actuator_motors/control[6],/fmu/in/actuator_motors/control[7],/fmu/in/actuator_motors/control[8],/fmu/in/actuator_motors/control[9],/fmu/in/actuator_motors/reversible_flags,/fmu/in/actuator_motors/timestamp,/fmu/in/actuator_motors/timestamp_sample,/fmu/in/actuator_servos/control[0],/fmu/in/actuator_servos/control[1],/fmu/in/actuator_servos/control[2],/fmu/in/actuator_servos/control[3],/fmu/in/actuator_servos/control[4],/fmu/in/actuator_servos/control[5],/fmu/in/actuator_servos/control[6],/fmu/in/actuator_servos/control[7],/fmu/in/actuator_servos/timestamp,/fmu/in/actuator_servos/timestamp_sample,/fmu/out/vehicle_attitude/delta_q_reset[0],/fmu/out/vehicle_attitude/delta_q_reset[1],/fmu/out/vehicle_attitude/delta_q_reset[2],/fmu/out/vehicle_attitude/delta_q_reset[3],/fmu/out/vehicle_attitude/q[0],/fmu/out/vehicle_attitude/q[1],/fmu/out/vehicle_attitude/q[2],/fmu/out/vehicle_attitude/q[3],/fmu/out/vehicle_attitude/quat_reset_counter,/fmu/out/vehicle_attitude/timestamp,/fmu/out/vehicle_attitude/timestamp_sample
1745491957.316923,,0.000000000,0.000000000,0.019136120,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957316755.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.326162,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.805492818,0.211337358,-0.527162611,0.169166937,10.000000000,1745491957325355.000000000,1745491957325180.000000000
1745491957.326479,,0.000000000,0.000000000,0.018673237,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957326284.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.326519,,,,,,,,,,,,,,,,0.744850695,-0.272786349,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957326162.000000000,0.000000000,,,,,,,,,,,
1745491957.336103,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.804704845,0.211101949,-0.528606355,0.168705568,10.000000000,1745491957335358.000000000,1745491957335183.000000000
1745491957.336268,,0.000000000,0.000000000,0.018208491,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957336188.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.336296,,,,,,,,,,,,,,,,0.746846080,-0.273667127,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957336111.000000000,0.000000000,,,,,,,,,,,
1745491957.346077,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.804170966,0.210888639,-0.529591799,0.168426946,10.000000000,1745491957345421.000000000,1745491957345186.000000000
1745491957.346257,,0.000000000,0.000000000,0.017741920,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957346204.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.346274,,,,,,,,,,,,,,,,0.748215735,-0.274069339,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957346117.000000000,0.000000000,,,,,,,,,,,
1745491957.356124,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.803799033,0.210806876,-0.530225992,0.168309569,10.000000000,1745491957355553.000000000,1745491957355188.000000000
1745491957.356344,,0.000000000,0.000000000,0.017273577,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957356244.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.356388,,,,,,,,,,,,,,,,0.749123812,-0.274383098,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957356158.000000000,0.000000000,,,,,,,,,,,
1745491957.366200,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.803516865,0.210752189,-0.530659139,0.168359831,10.000000000,1745491957365371.000000000,1745491957365191.000000000
1745491957.366466,,0.000000000,0.000000000,0.016803507,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957366385.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.366495,,,,,,,,,,,,,,,,0.749787152,-0.274376124,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957366268.000000000,0.000000000,,,,,,,,,,,
1745491957.376244,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.803288877,0.210504845,-0.531042337,0.168548927,10.000000000,1745491957375383.000000000,1745491957375194.000000000
1745491957.376471,,0.000000000,0.000000000,0.016331756,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957376402.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.376498,,,,,,,,,,,,,,,,0.750402808,-0.273551106,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957376298.000000000,0.000000000,,,,,,,,,,,
1745491957.386902,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.803136647,0.210363552,-0.531293094,0.168660685,10.000000000,1745491957380396.000000000,1745491957380195.000000000
1745491957.387161,,0.000000000,0.000000000,0.015858373,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957387108.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.387172,,,,,,,,,,,,,,,,0.750803828,-0.273088872,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957387022.000000000,0.000000000,,,,,,,,,,,
1745491957.396136,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.802800596,0.209902406,-0.531836390,0.169121802,10.000000000,1745491957395378.000000000,1745491957395199.000000000
1745491957.396304,,0.000000000,0.000000000,0.015383403,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957396242.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.396335,,,,,,,,,,,,,,,,0.751728654,-0.271254659,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957396157.000000000,0.000000000,,,,,,,,,,,
1745491957.406075,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.802760363,0.209569141,-0.531904101,0.169513121,10.000000000,1745491957405377.000000000,1745491957405202.000000000
1745491957.406323,,0.000000000,0.000000000,0.014906894,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957406257.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.406350,,,,,,,,,,,,,,,,0.751925051,-0.269648373,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957406136.000000000,0.000000000,,,,,,,,,,,
1745491957.416078,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.802948058,0.209178627,-0.531608999,0.170031443,10.000000000,1745491957415378.000000000,1745491957415205.000000000
1745491957.416264,,0.000000000,0.000000000,0.014428896,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957416166.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.416284,,,,,,,,,,,,,,,,0.751607239,-0.267466456,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957416091.000000000,0.000000000,,,,,,,,,,,
1745491957.427542,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.803338230,0.208774820,-0.531050444,0.170430019,10.000000000,1745491957425399.000000000,1745491957425207.000000000
1745491957.427860,,0.000000000,0.000000000,0.013949454,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957427670.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.427897,,,,,,,,,,,,,,,,0.750849307,-0.265333056,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957427538.000000000,0.000000000,,,,,,,,,,,
1745491957.436332,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.803857684,0.208436593,-0.530268133,0.170829207,10.000000000,1745491957435387.000000000,1745491957435210.000000000
1745491957.436604,,0.000000000,0.000000000,0.013468618,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957436521.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.436648,,,,,,,,,,,,,,,,0.749758601,-0.263290942,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957436374.000000000,0.000000000,,,,,,,,,,,
1745491957.447045,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.804612458,0.208061367,-0.529115021,0.171308473,10.000000000,1745491957445406.000000000,1745491957445213.000000000
1745491957.447330,,0.000000000,0.000000000,0.012986434,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957447170.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.447364,,,,,,,,,,,,,,,,0.748128355,-0.260852933,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957447082.000000000,0.000000000,,,,,,,,,,,
1745491957.455962,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.805700064,0.207449883,-0.527511060,0.171883777,10.000000000,1745491957455388.000000000,1745491957455215.000000000
1745491957.456167,,,,,,,,,,,,,,,,0.745818257,-0.257423520,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957456036.000000000,0.000000000,,,,,,,,,,,
1745491957.456186,,0.000000000,0.000000000,0.012502952,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957456130.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.466419,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.806982636,0.206586272,-0.525685370,0.172499195,10.000000000,1745491957465392.000000000,1745491957465218.000000000
1745491957.466887,,0.000000000,0.000000000,0.012018220,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957466650.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.466950,,,,,,,,,,,,,,,,0.743152201,-0.253200322,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957466488.000000000,0.000000000,,,,,,,,,,,
1745491957.476112,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.808408380,0.205583975,-0.523669660,0.173150584,10.000000000,1745491957475402.000000000,1745491957475221.000000000
1745491957.476457,,0.000000000,0.000000000,0.011532285,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957476276.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.476523,,,,,,,,,,,,,,,,0.740188062,-0.248552725,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957476139.000000000,0.000000000,,,,,,,,,,,
1745491957.486104,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.810003996,0.204431206,-0.521430016,0.173816681,10.000000000,1745491957485396.000000000,1745491957485223.000000000
1745491957.486397,,,,,,,,,,,,,,,,0.736865163,-0.243501753,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957486178.000000000,0.000000000,,,,,,,,,,,
1745491957.486424,,0.000000000,0.000000000,0.011045198,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957486329.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.496128,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.811425030,0.203226358,-0.519537747,0.174267381,10.000000000,1745491957495400.000000000,1745491957495226.000000000
1745491957.496452,,,,,,,,,,,,,,,,0.733988106,-0.238895401,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957496268.000000000,0.000000000,,,,,,,,,,,
1745491957.496515,,0.000000000,0.000000000,0.010557006,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957496371.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.506116,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.812689602,0.202097639,-0.517842233,0.174732983,10.000000000,1745491957505406.000000000,1745491957505229.000000000
1745491957.506395,,0.000000000,0.000000000,0.010067758,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957506222.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.506429,,,,,,,,,,,,,,,,0.731415868,-0.234616533,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957506141.000000000,0.000000000,,,,,,,,,,,
1745491957.516008,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.814061701,0.200943112,-0.515950501,0.175272509,10.000000000,1745491957515406.000000000,1745491957515232.000000000
1745491957.516539,,0.000000000,0.000000000,0.009577504,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957516357.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.516585,,,,,,,,,,,,,,,,0.728560984,-0.230178475,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957516149.000000000,0.000000000,,,,,,,,,,,
1745491957.526073,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.815568626,0.199726731,-0.513814867,0.175930381,10.000000000,1745491957525409.000000000,1745491957525234.000000000
1745491957.526201,,0.000000000,0.000000000,0.009086292,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957526141.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.526236,,,,,,,,,,,,,,,,0.725358129,-0.225425079,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957526097.000000000,0.000000000,,,,,,,,,,,
1745491957.536006,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.817242861,0.198390186,-0.511397004,0.176716492,10.000000000,1745491957535425.000000000,1745491957535237.000000000
1745491957.536120,,0.000000000,0.000000000,0.008594171,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957536066.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.536143,,,,,,,,,,,,,,,,0.721741974,-0.220212445,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957536026.000000000,0.000000000,,,,,,,,,,,
1745491957.546088,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.819340527,0.196832016,-0.508283317,0.177725211,10.000000000,1745491957545413.000000000,1745491957545240.000000000
1745491957.546350,,0.000000000,0.000000000,0.008101191,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957546299.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.546382,,,,,,,,,,,,,,,,0.717100263,-0.214112625,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957546208.000000000,0.000000000,,,,,,,,,,,
1745491957.556011,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.822186708,0.194936052,-0.503985822,0.178905874,10.000000000,1745491957555421.000000000,1745491957555244.000000000
1745491957.556293,,0.000000000,0.000000000,0.007607401,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957556152.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.556342,,,,,,,,,,,,,,,,0.710671782,-0.206965402,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957556059.000000000,0.000000000,,,,,,,,,,,
1745491957.566513,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.826000452,0.192744657,-0.497978121,0.180528820,10.000000000,1745491957565419.000000000,1745491957565245.000000000
1745491957.566800,,0.000000000,0.000000000,0.007112850,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957566631.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.566832,,,,,,,,,,,,,,,,0.701751649,-0.198640764,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957566541.000000000,0.000000000,,,,,,,,,,,
1745491957.576142,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.830796778,0.189962417,-0.490332812,0.182386369,10.000000000,1745491957575433.000000000,1745491957575248.000000000
1745491957.576494,,,,,,,,,,,,,,,,0.690355778,-0.189052999,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957576171.000000000,0.000000000,,,,,,,,,,,
1745491957.576573,,0.000000000,0.000000000,0.006617588,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957576281.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.586075,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.835654020,0.186364263,-0.482839704,0.183892637,10.000000000,1745491957585425.000000000,1745491957585250.000000000
1745491957.586260,,0.000000000,0.000000000,0.006121663,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957586201.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.586281,,,,,,,,,,,,,,,,0.678956628,-0.178745285,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957586117.000000000,0.000000000,,,,,,,,,,,
1745491957.596087,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.839907229,0.182699293,-0.476291060,0.185266793,10.000000000,1745491957595426.000000000,1745491957595253.000000000
1745491957.596328,,0.000000000,0.000000000,0.005625127,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957596208.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.596360,,,,,,,,,,,,,,,,0.668903410,-0.169052258,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957596112.000000000,0.000000000,,,,,,,,,,,
1745491957.606231,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.843765616,0.179336071,-0.470018148,0.187032863,10.000000000,1745491957605431.000000000,1745491957605256.000000000
1745491957.606428,,0.000000000,0.000000000,0.005128029,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957606372.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.606449,,,,,,,,,,,,,,,,0.659389973,-0.160024434,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957606270.000000000,0.000000000,,,,,,,,,,,
1745491957.616252,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.847162247,0.176596627,-0.464206696,0.188791379,10.000000000,1745491957615435.000000000,1745491957615259.000000000
1745491957.616322,,0.000000000,0.000000000,0.004630417,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957616196.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.616347,,,,,,,,,,,,,,,,0.650678575,-0.152728811,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957616121.000000000,0.000000000,,,,,,,,,,,
1745491957.626248,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.850283742,0.174254954,-0.458927572,0.189837530,10.000000000,1745491957625470.000000000,1745491957625261.000000000
1745491957.626464,,0.000000000,0.000000000,0.004132343,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957626358.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.626493,,,,,,,,,,,,,,,,0.642705619,-0.147346079,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957626256.000000000,0.000000000,,,,,,,,,,,
1745491957.636164,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.853320539,0.172323942,-0.453709275,0.190516174,10.000000000,1745491957635440.000000000,1745491957635264.000000000
1745491957.636476,,0.000000000,0.000000000,0.003633855,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957636381.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.636504,,,,,,,,,,,,,,,,0.634866655,-0.143426970,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957636206.000000000,0.000000000,,,,,,,,,,,
1745491957.646154,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.856634259,0.170232520,-0.447879285,0.191318870,10.000000000,1745491957645441.000000000,1745491957645267.000000000
1745491957.646309,,0.000000000,0.000000000,0.003135004,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957646235.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.646329,,,,,,,,,,,,,,,,0.626153469,-0.139309496,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957646154.000000000,0.000000000,,,,,,,,,,,
1745491957.656067,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.860411823,0.167915091,-0.440989316,0.192417800,10.000000000,1745491957655447.000000000,1745491957655269.000000000
1745491957.656239,,,,,,,,,,,,,,,,0.615946054,-0.134810701,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957656067.000000000,0.000000000,,,,,,,,,,,
1745491957.656269,,0.000000000,0.000000000,0.002635839,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957656162.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.666407,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.864672124,0.165299550,-0.433120459,0.193455115,10.000000000,1745491957665452.000000000,1745491957665272.000000000
1745491957.666679,,0.000000000,0.000000000,0.002136411,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957666513.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.666716,,,,,,,,,,,,,,,,0.604301989,-0.130219996,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957666411.000000000,0.000000000,,,,,,,,,,,
1745491957.676108,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.869485795,0.162382007,-0.423962653,0.194633901,10.000000000,1745491957675460.000000000,1745491957675275.000000000
1745491957.676408,,,,,,,,,,,,,,,,0.590832472,-0.125444680,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957676130.000000000,0.000000000,,,,,,,,,,,
1745491957.676461,,0.000000000,0.000000000,0.001636769,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957676253.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.687033,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.874907851,0.159246773,-0.413147539,0.196178257,10.000000000,1745491957685455.000000000,1745491957685277.000000000
1745491957.687315,,0.000000000,0.000000000,0.001136963,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957687144.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.687350,,,,,,,,,,,,,,,,0.575099409,-0.120594449,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957687065.000000000,0.000000000,,,,,,,,,,,
1745491957.696434,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.880717754,0.155756027,-0.401108980,0.197959200,10.000000000,1745491957695459.000000000,1745491957695280.000000000
1745491957.696717,,0.000000000,0.000000000,0.000637044,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957696580.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.696747,,,,,,,,,,,,,,,,0.557689011,-0.115531676,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957696474.000000000,0.000000000,,,,,,,,,,,
1745491957.706164,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.885969579,0.151551157,-0.390278727,0.199430957,10.000000000,1745491957705462.000000000,1745491957705283.000000000
1745491957.706337,,0.000000000,0.000000000,0.000137061,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957706246.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491957.706361,,,,,,,,,,,,,,,,0.541819572,-0.109551422,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957706167.000000000,0.000000000,,,,,,,,,,,
1745491957.716901,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.890387475,0.147458792,-0.381100297,0.200571001,10.000000000,1745491957715553.000000000,1745491957715285.000000000
1745491957.717002,0.000362935,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491957716939.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
